"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried"
"10274",60,1,2,5,1.0625,5,4,4,1,1,2.82352941176471,3,2
"10274",60,2,2,6,1,5,3,4,1,1,3,4,1
"10274",60,3,2,7,2,1,2,5,1,4,4,4,1
"10274",60,4,2,8,1,3,1,4,1,4,3,5,1
"10274",60,1,3,9,1,2,1,5,1,5,4,5,1
"10274",60,2,3,10,2,3,1,3,1,3,3,3,2
"10274",60,3,3,11,2,2,3,5,1,4,4,4,1
"10274",60,4,3,12,1,1,4,5,1,4,4,4,1
"10274",60,1,4,13,1,1,5,5,1,4,4,3,1
"10274",60,2,4,14,1.0625,5,1,3,1,1,2.82352941176471,5,1
"10274",60,3,4,15,1,5,1,3,1,1,4,5,2
"10274",60,4,4,16,2,3,4,5,1,4,4,3,1
"10274",60,1,5,17,2,2,2,4,1,3,4,5,1
"10274",60,3,5,19,1,1,4,4,1,4,4,5,3
"10274",60,4,5,20,1,4,1,4,1,1,4,5,3
"10274",60,1,6,21,1,3,1,4,1,4,4,5,1
"10274",60,2,6,22,2,2,2,5,1,3,4,4,2
"10274",60,3,6,23,1,2,3,4,1,3,4,3,3
"10274",60,4,6,24,1,4,1,4,1,3,4,5,3
"10274",60,1,7,25,1,5,1,2,1,2,3,5,3
"10274",60,2,7,26,2,4,1,2,1,3,4,5,3
"10274",60,3,7,27,1,2,2,5,1,4,4,4,2
"10274",60,4,7,28,1,4,1,4,1,2,4,5,2
"10274",60,1,8,29,1.0625,1,2,5,1,4,2.82352941176471,4,1
"10274",60,2,8,30,1,2,1,4,1,4,4,4,1
"10274",60,3,8,31,1,2,2,5,1,5,4,4,1
"10274",60,4,8,32,1.0625,2,1,4,1,4,2.82352941176471,4,1
"10274",60,1,9,33,1.0625,5,1,5,1,1,2.82352941176471,5,2
"10274",60,2,9,34,2,4,1,4,1,2,4,5,1
"10274",60,3,9,35,2,1,4,5,1,4,4,4,2
"10274",60,4,9,36,1,2,2,4,1,5,4,4,1
"10274",60,1,10,37,1.0625,5,4,5,1,2,2.82352941176471,3,1
"10274",60,2,10,38,1,3,5,5,1,4,4,3,1
"10274",60,3,10,39,1,1,2,5,1,4,5,4,1
"10274",60,4,10,40,1,2,3,5,1,3,4,5,1
"10274",60,1,11,41,1,1,2,5,1,4,4,4,1
"10274",60,2,11,42,2,1,1,5,1,4,4,5,1
"10274",60,3,11,43,1,2,3,5,1,4,5,5,1
"10274",60,4,11,44,1,1,3,5,1,5,4,3,1
"10274",60,1,12,45,1,4,1,5,1,2,5,4,1
"10274",60,2,12,46,2,3,1,3,1,5,4,3,1
"10274",60,3,12,47,2,4,3,4,1,3,4,5,2
"10274",60,4,12,48,1,5,2,4,2,4,5,4,2
"10274",60,1,13,49,1.0625,5,3,4,2,1,2.82352941176471,3,3
"10274",60,2,13,50,2,4,2,4,2,3,4,4,3
"10274",60,3,13,51,1,3,1,4,1,2,5,4,3
"10274",60,4,13,52,1,2,1,3,1,5,5,5,3
"10274",60,1,14,53,1.0625,5,3,5,1,5,2.82352941176471,5,1
"10274",60,2,14,54,2,5,1,4,1,4,4,5,2
"10274",60,3,14,55,1,1,2,4,1,5,4,4,3
"10274",60,4,14,56,1,4,1,4,1,3,4,4,3
"10274",60,1,15,57,1,2,3,5,1,4,4,4,2
"10274",60,2,15,58,1,5,1,4,1,2,4,5,3
"10274",60,3,15,59,1,2,1,5,1,4,4,4,1
"10274",60,4,15,60,5,1,4,4,1,5,2,4,2
"10274",60,1,16,61,1.0625,5,3,4,1,1,2.82352941176471,5,2
"10274",60,2,16,62,1,4,1,4,1,5,5,5,2
"10275",46,2,1,2,1,3,1,3,1,3,3,5,1
"10275",46,3,1,3,1.0625,5,1,3,3,1,2.82352941176471,3,3
"10275",46,1,2,5,1,4,1,3,5,2,3,5,3
"10275",46,2,2,6,1,2,1,1,1,5,3,5,1
"10275",46,3,2,7,1,3,1,3,1,3,3,3,2
"10275",46,4,2,8,1.0625,4,3,4,1,1,2.82352941176471,4,2
"10275",46,1,3,9,1,4,1,2,2,1,3,4,2
"10275",46,2,3,10,1,5,1,3,1,1,1,5,2
"10275",46,4,3,12,1.0625,5,1,5,1,1,2.82352941176471,3,1
"10275",46,1,4,13,1,5,1,3,1,1,1,5,3
"10275",46,3,4,15,1.0625,5,1,3,4,1,2.82352941176471,3,2
"10275",46,4,4,16,1.0625,5,1,5,1,1,2.82352941176471,4,1
"10275",46,1,5,17,1,5,1,3,1,1,1,5,3
"10275",46,2,5,18,1,5,1,3,4,1,1,5,3
"10275",46,3,5,19,1.0625,5,1,3,3,1,2.82352941176471,5,3
"10275",46,4,5,20,1,5,1,4,4,1,1,5,2
"10275",46,1,6,21,1,5,1,3,3,1,1,3,3
"10275",46,2,6,22,1,5,1,3,2,1,1,5,2
"10275",46,3,6,23,1.0625,5,2,4,2,1,2.82352941176471,5,2
"10275",46,1,7,25,1,5,1,4,3,1,1,5,3
"10275",46,2,7,26,1,5,1,2,2,2,1,5,2
"10275",46,3,7,27,1.0625,5,1,3,3,2,2.82352941176471,5,2
"10275",46,4,7,28,1.0625,5,1,3,2,1,2.82352941176471,5,2
"10275",46,1,8,29,2,5,1,2,2,1,2,4,2
"10275",46,2,8,30,1,5,1,3,2,2,1,5,2
"10275",46,1,9,33,3,5,1,2,3,1,1,5,2
"10275",46,3,9,35,1.0625,5,2,3,3,1,2.82352941176471,5,2
"10275",46,1,10,37,1,5,1,3,3,1,1,5,3
"10275",46,2,10,38,1,5,1,2,2,1,1,5,2
"10275",46,1,11,41,1.0625,5,2,2,2,1,2.82352941176471,5,2
"10275",46,1,12,45,1,5,1,4,2,1,1,5,2
"10275",46,1,13,49,1,5,1,4,2,1,1,5,2
"10275",46,2,13,50,1,5,1,4,2,1,1,5,2
"10275",46,3,13,51,3,4,3,3,2,2,3,5,4
"10275",46,4,13,52,1.0625,5,2,3,2,1,2.82352941176471,3,2
"10275",46,2,14,54,2,3,1,3,2,1,2,5,3
"10275",46,3,14,55,1.0625,5,1,3,1,1,2.82352941176471,5,3
"10275",46,1,15,57,1,5,2,3,4,1,1,5,4
"10275",46,2,15,58,2,5,1,3,1,3,2,3,3
"10275",46,3,15,59,1.0625,5,1,3,1,1,2.82352941176471,5,3
"10275",46,4,15,60,1.0625,5,3,3,1,2,2.82352941176471,5,2
"10275",46,1,16,61,2,4,2,3,2,2,4,5,3
"10275",46,2,16,62,2,5,2,3,2,2,2,4,2
"10275",46,3,16,63,1.0625,5,1,3,1,1,2.82352941176471,5,2
"10275",46,1,17,65,2,5,2,3,2,1,2,5,2
"10275",46,2,17,66,1.0625,3,1,3,1,2,2.82352941176471,5,2
"10276",23,1,1,1,1,3,1,5,1,4,4,5,1
"10276",23,2,1,2,1,5,2,3,2,4,3,4,2
"10276",23,3,1,3,1,2,3,3,2,4,4,5,2
"10276",23,4,1,4,1.0625,5,3,4,2,1,2.82352941176471,3,3
"10276",23,1,2,5,1,5,2,3,2,2,2,4,3
"10276",23,2,2,6,1.0625,4,3,3,2,3,2.82352941176471,3,3
"10276",23,4,2,8,2,2,2,3,2,4,4,3,2
"10276",23,3,3,11,1.0625,5,3,2,3,2,2.82352941176471,3,3
"10276",23,4,3,12,1.0625,5,2,2,3,2,2.82352941176471,3,3
"10276",23,2,4,14,1.0625,4,3,3,3,2,2.82352941176471,3,2
"10276",23,3,4,15,1.0625,4,3,2,3,2,2.82352941176471,4,2
"10276",23,4,4,16,1.0625,4,2,3,3,2,2.82352941176471,3,3
"10276",23,4,5,20,1.0625,5,3,3,3,2,2.82352941176471,2,3
"10276",23,2,6,22,1.0625,2,3,3,3,2,2.82352941176471,3,3
"10276",23,3,6,23,1.0625,5,3,3,3,1,2.82352941176471,3,3
"10276",23,4,6,24,1.0625,5,2,3,2,2,2.82352941176471,4,3
"10276",23,1,7,25,2,5,2,3,2,2,3,3,2
"10276",23,4,7,28,1.0625,5,3,3,3,1,2.82352941176471,3,3
"10276",23,4,8,32,1.0625,4,3,2,2,2,2.82352941176471,3,3
"10276",23,3,9,35,1.0625,4,3,3,3,2,2.82352941176471,3,3
"10276",23,3,12,47,1.0625,3,2,3,2,2,2.82352941176471,3,3
"10276",23,3,13,51,1.0625,3,2,2,3,3,2.82352941176471,3,3
"10276",23,4,14,56,1.0625,5,2,3,2,2,2.82352941176471,4,3
"10280",22,1,1,1,1,2,1,3,2,4,3,5,2
"10280",22,4,1,4,1,5,1,4,2,1,3,4,3
"10280",22,1,2,5,1,5,4,3,4,1,1,2,3
"10280",22,2,2,6,1,5,3,4,4,1,5,3,3
"10280",22,1,3,9,1,2,3,5,1,5,4,4,1
"10280",22,2,3,10,1,5,2,4,1,2,5,5,2
"10280",22,3,3,11,1.0625,4,1,1,1,1,2.82352941176471,3,4
"10280",22,3,4,15,1.0625,3,4,5,1,1,2.82352941176471,4,1
"10280",22,1,5,17,1,5,1,2,2,1,4,5,3
"10280",22,4,5,20,1,1,2,3,2,4,4,3,3
"10280",22,3,6,23,1.0625,3,1,4,1,1,2.82352941176471,3,1
"10280",22,2,7,26,1,4,2,4,2,2,3,4,4
"10280",22,4,7,28,1,2,1,2,1,3,4,5,3
"10280",22,1,8,29,1.0625,5,4,2,4,1,2.82352941176471,1,4
"10280",22,1,9,33,1,2,1,2,1,4,4,5,3
"10280",22,4,9,36,1,1,2,4,1,5,5,5,1
"10280",22,1,10,37,1,3,1,2,1,4,5,5,3
"10280",22,4,10,40,1,1,3,5,1,5,5,3,1
"10280",22,1,11,41,1.0625,5,5,3,2,1,2.82352941176471,2,2
"10280",22,2,11,42,1,5,1,5,1,1,4,5,2
"10280",22,2,12,46,1,5,2,4,1,1,5,5,2
"10280",22,2,13,50,1.0625,5,5,5,1,1,2.82352941176471,3,1
"10287",10,2,1,2,1,4,1,1,3,1,3,5,5
"10287",10,3,1,3,1,5,1,3,3,1,2.82352941176471,4,4
"10287",10,2,2,6,1,5,1,1,3,1,1,5,5
"10287",10,4,2,8,3,1,2,5,1,4,4,4,3
"10287",10,4,3,12,1,5,1,1,3,1,1,5,4
"10287",10,4,4,16,1,3,1,3,2,2,4,5,3
"10287",10,1,8,29,1,4,1,2,3,2,4,5,3
"10287",10,1,9,33,1,2,1,1,2,4,5,5,4
"10287",10,2,9,34,1,5,1,1,5,1,3,3,5
"10287",10,2,15,58,1,5,1,1,3,1,1,5,5
"10288",54,3,1,3,2,2,4,5,1,5,4,4,1
"10288",54,4,1,4,1,3,2,4,1,3,4,3,1
"10288",54,1,2,5,1,3,3,4,1,2,5,4,1
"10288",54,2,2,6,1,3,1,3,1,3,5,4,1
"10288",54,3,2,7,1,5,1,4,2,2,4,5,2
"10288",54,4,2,8,2,3,2,5,1,4,5,4,1
"10288",54,1,3,9,1,3,3,3,2,1,4,3,2
"10288",54,2,3,10,2,3,5,5,2,3,4,3,1
"10288",54,3,3,11,2,2,4,5,1,4,4,2,1
"10288",54,4,3,12,2,1,1,5,1,4,4,2,1
"10288",54,1,4,13,1.0625,5,5,5,1,1,2.82352941176471,1,1
"10288",54,2,4,14,1,3,1,4,3,5,5,5,1
"10288",54,3,4,15,1,1,4,5,1,4,5,2,1
"10288",54,4,4,16,2,2,1,1,2,4,4,5,3
"10288",54,1,5,17,2,3,1,3,2,2,4,3,3
"10288",54,2,5,18,2,2,1,4,1,3,4,5,2
"10288",54,3,5,19,2,2,2,3,1,2,4,3,2
"10288",54,4,5,20,1,2,3,4,1,1,5,3,1
"10288",54,1,6,21,1,2,3,5,1,3,5,3,1
"10288",54,2,6,22,2,5,4,3,3,2,4,3,3
"10288",54,3,6,23,1,3,4,3,2,2,5,2,3
"10288",54,4,6,24,2,2,3,5,1,4,4,5,2
"10288",54,1,7,25,1,3,4,3,2,3,5,2,4
"10288",54,2,7,26,1.0625,5,2,3,2,1,2.82352941176471,4,4
"10288",54,3,7,27,1,3,1,2,2,3,5,3,4
"10288",54,4,7,28,2,3,2,3,2,3,4,3,3
"10288",54,1,8,29,1,1,3,5,1,4,5,2,3
"10288",54,2,8,30,1.0625,3,3,3,2,2,2.82352941176471,2,3
"10288",54,3,8,31,1,3,3,5,2,4,5,3,3
"10288",54,4,8,32,1,1,1,4,1,5,5,5,1
"10288",54,1,9,33,1,5,2,1,3,1,4,2,5
"10288",54,2,9,34,2,3,2,4,1,3,4,4,3
"10288",54,3,9,35,1,2,2,3,2,4,4,4,2
"10288",54,4,9,36,2,3,3,3,2,3,4,3,3
"10288",54,1,10,37,4,4,2,1,4,3,2,1,3
"10288",54,3,10,39,1,3,3,4,3,3,5,4,2
"10288",54,4,10,40,1,2,1,5,1,5,5,4,1
"10288",54,1,11,41,1,2,4,5,1,5,5,5,1
"10288",54,2,11,42,1,1,1,5,1,5,5,5,1
"10288",54,3,11,43,1,3,4,3,1,4,5,4,3
"10288",54,4,11,44,1,2,3,4,2,4,5,4,1
"10288",54,1,12,45,1,2,2,4,1,3,5,5,2
"10288",54,2,12,46,1.0625,5,1,4,3,1,2.82352941176471,4,3
"10288",54,4,12,48,1,2,1,4,1,3,5,4,3
"10288",54,1,13,49,1,3,2,3,3,2,5,4,4
"10288",54,2,13,50,2,4,2,4,2,2,4,4,2
"10288",54,3,13,51,1,3,2,3,1,3,5,3,1
"10288",54,4,13,52,2,2,1,5,1,3,4,3,2
"10288",54,1,14,53,1,5,3,5,2,1,5,4,1
"10288",54,2,14,54,3,2,1,4,1,4,4,3,2
"10288",54,3,14,55,2,2,2,4,3,3,4,4,3
"10288",54,4,14,56,1,2,4,5,1,3,5,3,1
"10288",54,1,15,57,2,3,3,4,2,2,4,3,2
"10288",54,2,15,58,2,5,3,3,3,1,3,2,2
"10289",44,1,1,0,1,4,2,3,1,3,4,4,2
"10289",44,1,1,1,1,3,3,3,1,4,4,3,3
"10289",44,3,1,3,2,2,3,3,1,3,3,4,2
"10289",44,4,1,4,3,3,3,3,2,3,3,4,2
"10289",44,2,2,6,2,5,2,3,2,3,4,4,2
"10289",44,3,2,7,3,2,2,4,1,4,4,5,2
"10289",44,4,2,8,1,2,2,3,2,3,4,4,2
"10289",44,2,3,10,2,4,3,3,1,3,4,4,3
"10289",44,3,3,11,2,2,2,3,1,3,4,4,3
"10289",44,4,3,12,1,1,2,3,2,4,4,5,2
"10289",44,1,4,13,2,3,2,3,1,4,4,5,2
"10289",44,2,4,14,2,4,2,3,1,4,3,5,3
"10289",44,3,4,15,2,2,1,2,1,4,4,5,2
"10289",44,1,5,17,2,3,2,2,2,4,4,4,4
"10289",44,2,5,18,1,3,2,3,1,3,3,3,3
"10289",44,3,5,19,1,4,2,3,2,3,4,5,3
"10289",44,4,5,20,2,3,2,3,2,4,3,4,3
"10289",44,1,6,21,1,4,2,2,1,3,3,5,4
"10289",44,2,6,22,2,2,2,3,1,4,3,5,3
"10289",44,4,6,24,2,4,3,2,3,3,2,4,3
"10289",44,1,7,25,1,4,3,3,2,3,3,4,2
"10289",44,3,7,27,1,1,1,4,1,5,4,4,1
"10289",44,1,8,29,1,3,2,4,1,4,3,4,2
"10289",44,3,8,31,1,1,2,2,1,3,3,4,2
"10289",44,4,8,32,1,2,2,3,1,3,3,3,3
"10289",44,3,9,35,1,3,2,3,3,3,3,4,3
"10289",44,4,9,36,1,3,2,4,1,3,3,4,2
"10289",44,2,10,38,1,3,3,3,1,3,3,4,3
"10289",44,3,10,39,1,3,2,3,1,3,4,4,2
"10289",44,4,10,40,1,2,2,4,1,4,4,3,2
"10289",44,2,11,42,1,2,1,4,1,2,4,4,1
"10289",44,3,11,43,1,3,2,3,1,4,4,4,3
"10289",44,4,11,44,1,4,2,4,1,3,3,4,3
"10289",44,1,12,45,1,3,2,2,1,4,3,4,3
"10289",44,2,12,46,1,3,3,3,1,4,4,4,3
"10289",44,3,12,47,2,3,2,3,1,4,3,4,2
"10289",44,1,13,49,1.0625,4,2,2,2,3,2.82352941176471,4,4
"10289",44,2,13,50,1,2,2,3,1,4,4,5,3
"10289",44,3,13,51,1,4,2,4,1,4,4,4,2
"10289",44,2,14,54,1,3,3,3,1,3,3,4,3
"10289",44,3,14,55,2,5,2,3,1,2,3,5,2
"10289",44,4,14,56,1,4,2,2,1,2,4,4,3
"10289",44,1,15,57,1,5,2,3,2,2,4,5,3
"10289",44,3,15,59,1,3,2,3,2,3,3,4,3
"10293",12,1,1,0,1,2,1,4,1,4,4,4,1
"10293",12,2,1,2,1,3,2,5,1,4,3,4,1
"10293",12,1,2,5,1.0625,5,2,4,1,1,2.82352941176471,4,2
"10293",12,2,2,6,1,2,3,5,1,4,3,4,1
"10293",12,4,2,8,1,2,2,5,1,4,3,4,1
"10293",12,4,3,12,1,2,1,4,1,4,2,4,1
"10293",12,1,4,13,2,3,2,3,1,2,3,4,2
"10293",12,2,4,14,1,1,3,5,1,4,3,4,1
"10293",12,4,5,20,1,2,2,4,1,3,2,4,1
"10293",12,2,6,22,1.0625,3,2,5,1,1,2.82352941176471,4,1
"10293",12,2,7,26,1,1,1,4,1,3,2.82352941176471,4,2
"10293",12,2,9,34,1.0625,5,2,3,1,1,2.82352941176471,4,3
"10301",46,3,1,3,2,3,2,4,1,4,3,4,1
"10301",46,1,2,5,1,3,1,4,1,4,4,4,2
"10301",46,2,2,6,3,4,3,3,3,2,3,3,4
"10301",46,3,2,7,3,2,2,2,1,4,3,3,4
"10301",46,4,2,8,2,1,2,3,1,4,4,4,2
"10301",46,1,3,9,2,5,2,3,1,2,4,3,3
"10301",46,2,3,10,1,4,1,4,1,4,4,4,2
"10301",46,3,3,11,1,3,1,4,1,4,4,4,1
"10301",46,4,3,12,2,3,1,4,1,4,4,4,1
"10301",46,1,4,13,1,2,1,4,1,4,4,4,1
"10301",46,2,4,14,1,3,2,5,1,4,4,4,1
"10301",46,3,4,15,1,3,1,5,1,3,4,4,2
"10301",46,4,4,16,1,4,1,4,1,4,4,4,1
"10301",46,1,5,17,1,2,2,4,1,4,4,4,1
"10301",46,2,5,18,2,2,1,4,1,3,4,4,2
"10301",46,3,5,19,2,2,1,4,2,3,4,4,2
"10301",46,4,5,20,2,2,2,4,1,4,4,4,2
"10301",46,1,6,21,1.0625,4,2,4,1,3,2.82352941176471,4,1
"10301",46,2,6,22,1,1,2,4,1,4,4,5,2
"10301",46,3,6,23,1,2,2,4,1,4,4,4,2
"10301",46,4,6,24,1.0625,5,2,4,1,1,2.82352941176471,4,1
"10301",46,1,7,25,2,4,1,4,1,3,4,4,2
"10301",46,2,7,26,2,4,2,4,1,3,3,4,2
"10301",46,3,7,27,2,4,2,5,1,3,3,4,3
"10301",46,4,7,28,2,2,1,4,1,4,4,5,2
"10301",46,1,8,29,2,3,1,4,1,4,4,4,2
"10301",46,3,8,31,1,3,2,3,1,4,4,4,1
"10301",46,4,8,32,1,2,2,4,1,3,4,4,1
"10301",46,1,9,33,1,4,2,4,1,3,3,4,2
"10301",46,2,9,34,2,2,3,4,1,3,3,4,2
"10301",46,3,9,35,2,4,4,4,1,3,3,3,2
"10301",46,4,9,36,2,2,2,4,1,3,4,4,2
"10301",46,3,10,39,2,2,1,5,1,3,3,4,2
"10301",46,1,11,41,2,2,2,3,2,4,4,4,3
"10301",46,2,11,42,2,3,2,3,3,3,3,4,3
"10301",46,3,11,43,2,2,1,3,2,3,4,4,2
"10301",46,4,11,44,2,2,1,4,2,4,4,4,2
"10301",46,1,12,45,1,2,2,4,1,4,4,4,1
"10301",46,4,12,48,1,2,1,4,1,2,4,4,1
"10301",46,1,13,49,2,4,2,4,1,3,4,4,2
"10301",46,2,13,50,2,2,2,4,1,4,4,4,2
"10301",46,3,13,51,1.0625,4,3,4,1,2,2.82352941176471,4,2
"10301",46,4,13,52,1,2,2,4,1,4,4,4,1
"10301",46,3,14,55,3,2,2,5,1,4,4,4,2
"10301",46,4,14,56,1.0625,2,4,3,2,2,2.82352941176471,3,3
"10301",46,1,15,57,1.0625,3,5,4,1,2,2.82352941176471,2,2
"10308",54,2,1,2,1,2,1,2,1,5,5,5,4
"10308",54,3,1,3,1,4,1,4,1,5,4,5,4
"10308",54,4,1,4,1.0625,3,1,5,1,1,2.82352941176471,5,4
"10308",54,1,2,5,1.0625,5,1,4,1,2,2.82352941176471,4,5
"10308",54,2,2,6,1,4,1,5,1,4,5,4,4
"10308",54,3,2,7,1,2,1,5,1,4,5,5,1
"10308",54,4,2,8,1,1,3,5,1,4,5,5,4
"10308",54,1,3,9,2,1,1,3,1,5,5,5,3
"10308",54,2,3,10,1,1,4,5,1,5,5,5,5
"10308",54,3,3,11,1,1,4,5,1,5,5,4,2
"10308",54,4,3,12,1,3,4,4,1,4,5,3,3
"10308",54,1,4,13,2,1,1,5,1,5,5,5,4
"10308",54,2,4,14,1,1,1,3,1,3,4,5,4
"10308",54,3,4,15,1,2,1,3,1,3,4,5,4
"10308",54,4,4,16,1,1,4,5,1,5,5,5,3
"10308",54,1,5,17,1,3,1,4,1,5,5,5,3
"10308",54,2,5,18,1,1,1,5,1,5,5,5,5
"10308",54,4,5,20,1.0625,5,2,3,1,1,2.82352941176471,4,5
"10308",54,1,6,21,2,2,1,5,3,4,4,4,5
"10308",54,2,6,22,1.0625,5,1,5,1,3,2.82352941176471,5,4
"10308",54,3,6,23,1,4,1,5,1,3,5,5,4
"10308",54,4,6,24,1.0625,5,3,5,1,1,2.82352941176471,4,5
"10308",54,1,7,25,1,3,1,5,1,4,5,5,4
"10308",54,2,7,26,1,4,1,4,1,3,5,5,3
"10308",54,3,7,27,1,1,1,5,1,5,5,5,2
"10308",54,4,7,28,1,1,1,5,1,5,5,5,4
"10308",54,1,8,29,1,3,1,3,1,5,5,5,4
"10308",54,2,8,30,1,1,1,4,1,5,5,5,3
"10308",54,3,8,31,1,2,1,5,1,4,5,5,3
"10308",54,4,8,32,1.0625,5,2,5,1,1,2.82352941176471,5,5
"10308",54,1,9,33,1,2,2,5,1,4,5,4,5
"10308",54,2,9,34,1,2,1,5,1,4,5,5,4
"10308",54,3,9,35,1.0625,5,4,5,1,3,2.82352941176471,4,5
"10308",54,1,10,37,1,3,1,4,1,4,5,5,4
"10308",54,2,10,38,1,1,1,3,1,5,5,5,3
"10308",54,3,10,39,1,1,2,5,1,4,5,5,2
"10308",54,4,10,40,1.0625,5,1,3,1,1,2.82352941176471,5,5
"10308",54,1,11,41,1.0625,5,1,4,1,2,2.82352941176471,4,3
"10308",54,2,11,42,1.0625,5,1,2,1,2,2.82352941176471,5,4
"10308",54,3,11,43,1,1,1,3,1,5,5,5,4
"10308",54,4,11,44,1.0625,5,1,4,1,1,2.82352941176471,4,5
"10308",54,1,12,45,1,5,4,4,3,3,5,3,5
"10308",54,2,12,46,1,1,1,4,1,5,5,5,4
"10308",54,3,12,47,1.0625,5,3,5,1,4,2.82352941176471,4,5
"10308",54,4,12,48,1,1,1,3,1,4,5,4,4
"10308",54,1,13,49,1,3,1,1,1,4,5,3,5
"10308",54,2,13,50,1.0625,5,2,1,1,2,2.82352941176471,5,5
"10308",54,3,13,51,1,5,1,3,3,3,4,3,5
"10308",54,1,14,53,1.0625,5,1,1,3,1,2.82352941176471,3,5
"10308",54,2,14,54,1,5,1,1,1,1,5,4,5
"10308",54,3,14,55,1.0625,5,1,1,1,1,2.82352941176471,4,5
"10308",54,4,14,56,1,4,1,5,1,3,5,5,3
"10308",54,1,15,57,1,1,1,5,1,5,5,5,3
"10308",54,2,15,58,1.0625,3,1,5,1,4,2.82352941176471,5,2
"10310",48,1,1,0,2,4,1,4,3,4,3,4,2
"10310",48,3,1,3,1.0625,5,2,4,3,1,2.82352941176471,3,2
"10310",48,4,1,4,1.0625,4,1,4,1,3,2.82352941176471,4,2
"10310",48,1,2,5,2,5,2,4,2,3,3,4,2
"10310",48,2,2,6,3,4,1,4,2,3,3,4,2
"10310",48,3,2,7,2,2,2,4,1,4,3,4,2
"10310",48,4,2,8,2,4,2,5,1,2,2,3,2
"10310",48,1,3,9,2,5,3,4,2,4,2,4,2
"10310",48,2,3,10,3,2,2,4,2,4,3,4,2
"10310",48,3,3,11,1.0625,4,2,4,1,3,2.82352941176471,4,2
"10310",48,4,3,12,1.0625,4,4,4,2,4,2.82352941176471,4,2
"10310",48,1,4,13,2,2,2,4,2,3,2,3,2
"10310",48,3,4,15,2,2,2,2,3,3,2,3,2
"10310",48,2,5,18,3,2,3,3,2,3,2,3,2
"10310",48,3,5,19,2,2,4,2,2,3,2,2,3
"10310",48,4,5,20,3,3,4,3,2,3,2,4,2
"10310",48,2,6,22,4,2,1,2,2,2,3,3,2
"10310",48,3,6,23,1,2,4,5,1,4,2,4,1
"10310",48,4,6,24,1.0625,5,3,4,2,2,2.82352941176471,3,2
"10310",48,1,7,25,3,3,3,5,1,4,3,4,1
"10310",48,3,7,27,1.0625,5,3,4,1,3,2.82352941176471,2,3
"10310",48,4,7,28,1.0625,5,2,4,2,2,2.82352941176471,3,3
"10310",48,1,8,29,1.0625,4,1,2,2,2,2.82352941176471,3,3
"10310",48,2,8,30,3,3,3,3,3,2,3,3,2
"10310",48,3,8,31,3,3,3,3,2,3,2,4,3
"10310",48,4,8,32,2,2,2,4,2,3,3,4,3
"10310",48,1,9,33,3,2,3,4,2,3,2,3,3
"10310",48,2,9,34,3,2,3,3,2,3,2,2,2
"10310",48,3,9,35,2,3,3,4,2,4,2,3,2
"10310",48,1,10,37,1.0625,4,3,5,2,3,2.82352941176471,3,2
"10310",48,2,10,38,3,3,4,3,3,2,2,4,4
"10310",48,4,10,40,3,3,3,4,2,4,2,4,2
"10310",48,1,11,41,3,5,3,2,4,1,2,3,4
"10310",48,2,11,42,2,2,3,4,2,3,2,3,4
"10310",48,3,11,43,3,5,4,3,2,2,2,3,2
"10310",48,4,11,44,2,1,4,4,2,4,2,4,2
"10310",48,2,12,46,3,2,5,5,1,5,3,4,2
"10310",48,2,13,50,3,4,5,2,3,3,2,3,3
"10310",48,3,13,51,3,1,4,4,2,3,3,3,2
"10310",48,2,14,54,2,4,1,5,1,3,2,3,1
"10310",48,3,14,55,2,4,3,4,1,4,2,4,2
"10310",48,4,14,56,3,4,1,4,2,4,2,4,1
"10310",48,1,15,57,1.0625,5,3,3,4,1,2.82352941176471,3,4
"10310",48,2,15,58,1.0625,5,5,4,3,2,2.82352941176471,2,2
"10310",48,3,15,59,1.0625,5,5,3,4,1,2.82352941176471,3,4
"10310",48,4,15,60,3,3,5,3,3,2,2,3,3
"10310",48,1,16,61,3,3,2,3,2,4,3,3,2
"10310",48,2,16,62,3,3,4,3,2,4,2,3,2
"10311",55,2,1,2,1,4,3,2,2,2,3,4,3
"10311",55,2,2,6,1,4,3,3,2,3,3,4,3
"10311",55,3,2,7,1.0625,5,3,3,2,2,2.82352941176471,3,3
"10311",55,4,2,8,1.0625,3,2,2,2,2,2.82352941176471,3,4
"10311",55,1,3,9,2,4,3,4,2,3,4,4,3
"10311",55,2,3,10,1,4,2,3,2,3,5,5,2
"10311",55,3,3,11,1.0625,4,2,3,2,2,2.82352941176471,3,3
"10311",55,4,3,12,1.0625,4,2,4,2,3,2.82352941176471,4,3
"10311",55,1,4,13,1,5,1,3,1,2,3,5,2
"10311",55,2,4,14,1,5,2,4,2,3,4,4,2
"10311",55,3,4,15,1,2,1,3,1,3,3,3,2
"10311",55,4,4,16,1,1,4,4,2,2,3,4,3
"10311",55,1,5,17,2,4,2,3,2,3,4,4,2
"10311",55,2,5,18,1,2,1,4,1,3,4,4,2
"10311",55,3,5,19,1,1,2,5,1,4,5,4,1
"10311",55,4,5,20,1,1,2,5,2,4,4,5,1
"10311",55,1,6,21,1,2,2,5,2,2,3,4,2
"10311",55,2,6,22,1,3,5,3,1,2,4,3,2
"10311",55,3,6,23,1,1,3,4,1,3,4,4,4
