"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","Wave"
"10141",25,4,10,40,1,3,2,4,1,5,4,5,1,"4"
"10141",25,2,11,42,1,4,3,4,1,3,4,5,1,"4"
"10141",25,4,11,44,1.0625,5,1,2,2,1,2.85,5,3,"4"
"10141",25,4,12,48,1,2,2,5,1,5,4,5,1,"4"
"10141",25,1,14,53,1.0625,5,2,3,2,1,2.85,4,1,"4"
"10141",25,3,14,55,1,3,2,3,2,5,5,5,1,"4"
"10143",23,1,1,0,1,5,2,3,2,2,1,3,3,"4"
"10143",23,2,1,2,1,5,1,3,1,2,1,3,3,"4"
"10143",23,4,1,4,1,3,2,4,1,4,4,4,3,"4"
"10143",23,1,3,9,2,5,2,2,2,4,4,4,5,"4"
"10143",23,2,3,10,2,4,5,2,2,3,2,2,4,"4"
"10143",23,3,3,11,1,5,3,3,2,2,1,3,4,"4"
"10143",23,4,3,12,3,4,3,4,2,2,3,2,2,"4"
"10143",23,1,4,13,1.0625,5,1,3,3,1,2.85,4,3,"4"
"10143",23,2,4,14,2,5,3,3,2,2,3,4,3,"4"
"10143",23,3,4,15,3,4,5,4,4,2,2,3,4,"4"
"10143",23,4,4,16,2,4,2,3,3,3,3,3,3,"4"
"10143",23,1,5,17,2,3,2,3,2,4,2,4,3,"4"
"10143",23,2,5,18,2,5,4,3,2,1,2,3,4,"4"
"10143",23,2,6,22,1.0625,4,2,4,3,1,2.85,3,5,"4"
"10143",23,1,9,33,1.0625,4,2,4,2,3,2.85,3,2,"4"
"10143",23,2,10,38,3,5,4,5,2,2,3,4,4,"4"
"10143",23,3,10,39,1,2,2,5,1,5,5,4,2,"4"
"10143",23,4,10,40,1,2,1,4,1,4,4,4,3,"4"
"10143",23,2,12,46,4,2,2,1,4,2,2,3,4,"4"
"10143",23,3,12,47,1.0625,3,3,4,2,3,2.85,4,4,"4"
"10143",23,1,15,57,2,2,1,4,1,3,3,4,3,"4"
"10143",23,2,15,58,2,4,2,5,2,2,3,4,2,"4"
"10143",23,1,330,1317,4,3,1,4,3,3,2,4,2,"4"
"10143",11,1,1,1,2,3,5,4,2,3,4,3,3,"7"
"10143",11,4,1,4,3,3,3,3,1,4,3,4,2,"7"
"10143",11,1,2,5,3,4,3,4,2,2,2,2,2,"7"
"10143",11,1,3,9,1.0625,5,5,2,4,2,2.85,3,4,"7"
"10143",11,1,4,13,2,5,2,3,3,2,3,2,3,"7"
"10143",11,1,5,17,2,2,4,4,2,4,4,1,3,"7"
"10143",11,1,6,21,2,4,4,5,3,2,4,1,3,"7"
"10143",11,1,7,25,2,2,2,4,1,4,4,4,1,"7"
"10143",11,1,8,29,2,3,4,4,2,4,4,3,3,"7"
"10143",11,1,9,33,3,5,4,4,3,2,3,3,3,"7"
"10143",11,1,11,41,4,3,2,2,4,2,2,2,4,"7"
"10145",22,3,1,3,1,2,1,3,1,4,4,5,2,"4"
"10145",22,2,12,46,1,3,3,4,1,4,4,5,2,"4"
"10145",22,3,12,47,1,4,4,4,1,4,4,5,2,"4"
"10145",22,4,12,48,2,5,3,3,2,2,4,4,2,"4"
"10145",22,1,13,49,2,3,3,3,3,3,3,3,3,"4"
"10145",22,2,13,50,1,2,3,4,2,4,3,5,2,"4"
"10145",22,3,13,51,1,3,3,3,2,3,3,5,2,"4"
"10145",22,4,13,52,1,3,3,2,2,3,3,5,3,"4"
"10145",22,1,14,53,1,3,3,3,3,4,3,3,2,"4"
"10145",22,3,14,55,1,3,3,3,3,3,3,3,3,"4"
"10145",22,1,15,57,1,3,4,4,1,3,3,4,2,"4"
"10145",22,4,15,60,1,2,3,3,1,4,3,4,1,"4"
"10145",22,2,16,62,1,5,4,4,2,2,3,5,2,"4"
"10145",22,3,16,63,1,3,3,3,4,2,3,3,4,"4"
"10145",22,4,16,64,1,1,2,3,2,3,3,3,3,"4"
"10145",22,1,17,65,1,3,3,3,3,3,3,3,3,"4"
"10145",22,2,17,66,1,3,3,3,3,3,3,3,3,"4"
"10145",22,4,17,68,1,3,3,3,3,3,3,3,3,"4"
"10145",22,1,18,69,1,3,3,3,2,3,3,3,2,"4"
"10145",22,2,18,70,1,3,3,3,2,3,3,3,3,"4"
"10145",22,3,18,71,1,3,3,3,2,3,3,3,2,"4"
"10145",22,4,18,72,1,3,3,3,3,3,3,3,3,"4"
"10145",3,2,1,2,4,4,3,4,1,4,3,4,1,"7"
"10145",3,1,2,5,1,3,2,3,1,3,4,4,2,"7"
"10145",3,1,3,9,1,3,2,3,1,3,3,4,1,"7"
"10147",22,3,1,3,1,3,3,3,3,3,3,3,2,"4"
"10147",22,3,14,55,2,2,3,2,3,3,3,3,2,"4"
"10147",22,4,14,56,3,2,3,3,3,3,3,2,2,"4"
"10147",22,1,15,57,2,3,3,3,3,3,2,3,3,"4"
"10147",22,2,15,58,1.0625,5,3,3,3,2,2.85,3,3,"4"
"10147",22,3,15,59,3,3,3,3,2,3,3,3,3,"4"
"10147",22,4,15,60,2,1,3,1,3,3,3,3,3,"4"
"10147",22,1,16,61,2,3,2,2,3,3,2,3,3,"4"
"10147",22,2,16,62,2,3,3,3,3,3,3,3,3,"4"
"10147",22,3,16,63,3,3,3,3,2,3,3,3,3,"4"
"10147",22,4,16,64,3,3,3,3,3,3,3,3,3,"4"
"10147",22,1,17,65,3,3,3,3,3,3,3,3,3,"4"
"10147",22,2,18,70,1.0625,3,3,3,3,3,2.85,3,3,"4"
"10147",22,4,18,72,1,3,3,3,3,3,3,3,3,"4"
"10147",22,1,19,73,3,3,3,3,3,3,3,3,3,"4"
"10147",22,2,19,74,2,3,4,4,2,2,3,3,3,"4"
"10147",22,4,19,76,3,3,3,3,3,3,3,3,3,"4"
"10147",22,2,20,78,2,3,3,3,3,3,2,3,3,"4"
"10147",22,3,20,79,3,3,3,3,3,3,3,3,3,"4"
"10147",22,4,20,80,3,3,3,3,3,3,3,3,3,"4"
"10147",22,2,21,82,2,3,3,3,3,3,2,3,3,"4"
"10147",22,3,21,83,4,3,3,3,3,3,3,3,3,"4"
"10147",1,1,1,1,3,2,3,3,2,3,3,3,3,"7"
"10149",33,2,1,2,2,1,2,5,3,4,4,5,1,"4"
"10149",33,2,2,6,1,2,3,4,1,5,5,4,2,"4"
"10149",33,3,2,7,1,3,3,4,1,4,2,4,1,"4"
"10149",33,4,2,8,1.0625,5,2,2,2,1,2.85,2,4,"4"
"10149",33,1,3,9,1,2,1,2,1,4,5,5,1,"4"
"10149",33,2,3,10,4,3,2,3,1,4,3,5,2,"4"
"10149",33,3,3,11,1,3,3,3,2,3,4,3,2,"4"
"10149",33,1,4,13,1.0625,5,1,NA,1,3,2.85,4,NA,"4"
"10149",33,2,4,14,1,2,2,3,1,5,5,4,1,"4"
"10149",33,4,4,16,1,2,2,4,NA,4,3,5,2,"4"
"10149",33,1,5,17,2,2,2,3,1,3,4,4,2,"4"
"10149",33,4,5,20,2,2,2,3,2,3,4,3,3,"4"
"10149",33,2,6,22,2,2,1,2,2,3,5,4,4,"4"
"10149",33,3,6,23,1,3,2,2,2,3,4,3,2,"4"
"10149",33,2,7,26,1,2,3,3,1,4,4,5,2,"4"
"10149",33,3,7,27,1,1,2,3,1,4,3,4,2,"4"
"10149",33,4,7,28,1,2,3,4,1,2,4,5,2,"4"
"10149",33,1,8,29,1,2,1,3,2,2,4,4,2,"4"
"10149",33,2,8,30,1,2,1,3,1,3,4,4,1,"4"
"10149",33,4,8,32,1.0625,4,3,3,3,1,2.85,4,2,"4"
"10149",33,1,9,33,1,2,2,4,1,4,4,3,1,"4"
"10149",33,3,9,35,2,3,1,2,2,3,4,5,4,"4"
"10149",33,4,9,36,1,5,2,4,2,2,3,4,2,"4"
"10149",33,2,10,38,1,2,3,3,1,4,5,4,2,"4"
"10149",33,1,11,41,3,5,2,2,1,2,3,3,2,"4"
"10149",33,3,11,43,1,2,1,1,1,3,4,4,2,"4"
"10149",33,3,12,47,1,2,2,3,1,2,3,4,3,"4"
"10149",33,1,13,49,2,2,3,3,2,2,3,3,2,"4"
"10149",33,2,13,50,1,2,1,3,1,4,3,4,3,"4"
"10149",33,1,14,53,2,4,2,2,1,2,3,4,3,"4"
"10149",33,4,14,56,2,1,2,2,NA,3,2,2,2,"4"
"10149",33,1,18,69,1,2,2,3,1,3,4,1,2,"4"
"10149",33,2,18,70,2,5,2,3,2,2,2,3,2,"4"
"10149",8,4,1,4,2,1,1,2,2,5,3,2,2,"7"
"10149",8,4,2,8,1,4,3,3,2,1,1,3,4,"7"
"10149",8,1,3,9,1.0625,5,4,4,2,2,2.85,3,3,"7"
"10149",8,4,3,12,2,3,3,3,2,2,2,3,3,"7"
"10149",8,1,5,17,2,4,2,3,2,3,2,NA,2,"7"
"10149",8,1,8,29,1,3,2,3,1,2,3,3,2,"7"
"10149",8,1,11,41,2,4,2,3,1,2,4,3,2,"7"
"10149",8,1,13,49,2,2,1,2,1,3,4,4,2,"7"
"10150",26,3,1,3,2,3,2,2,3,2,4,4,3,"4"
"10150",26,2,18,70,1,4,2,3,2,3,4,4,3,"4"
"10150",26,2,19,74,1,3,1,2,2,3,5,5,4,"4"
"10150",26,3,19,75,1,3,3,4,2,5,5,4,2,"4"
"10150",26,4,19,76,1,4,3,3,2,3,4,3,3,"4"
"10150",26,1,20,77,1,1,1,3,3,3,5,5,3,"4"
"10150",26,1,21,81,1,2,2,4,2,5,5,5,1,"4"
"10150",26,2,21,82,1,2,1,3,3,3,5,4,3,"4"
"10150",26,3,21,83,1.0625,5,2,4,4,2,2.85,3,3,"4"
"10150",26,4,21,84,1,5,2,3,2,3,5,4,2,"4"
"10150",26,1,22,85,1.0625,4,1,4,2,1,2.85,4,2,"4"
"10150",26,2,22,86,1,3,1,3,1,4,5,4,2,"4"
"10150",26,3,22,87,1.0625,5,2,2,3,2,2.85,4,1,"4"
"10150",26,4,22,88,1,3,2,4,1,4,5,5,3,"4"
"10150",26,1,23,89,1,5,1,3,3,3,4,5,4,"4"
"10150",26,4,23,92,1,1,3,5,3,5,5,4,1,"4"
"10150",26,2,24,94,1,3,2,3,2,4,4,5,2,"4"
"10150",26,3,24,95,1.0625,5,1,4,2,3,2.85,3,2,"4"
"10150",26,4,24,96,1,3,2,2,3,3,5,5,2,"4"
"10150",26,1,25,97,1.0625,5,1,3,3,2,2.85,3,1,"4"
"10150",26,2,25,98,1,2,3,4,2,3,5,4,1,"4"
"10150",26,4,25,100,1.0625,5,3,5,1,1,2.85,5,1,"4"
"10150",26,2,26,102,1.0625,5,1,4,1,3,2.85,5,3,"4"
"10150",26,1,30,117,1.0625,5,5,3,3,1,2.85,3,1,"4"
"10150",26,2,30,118,1.0625,5,1,4,2,3,2.85,5,1,"4"
"10150",26,2,31,122,1,5,1,4,2,3,5,5,3,"4"
"10150",6,1,1,1,2,5,3,2,3,2,3,4,3,"7"
"10150",6,1,6,21,1.0625,5,3,3,3,1,2.85,4,3,"7"
"10150",6,1,7,25,1.0625,4,1,5,2,3,2.85,5,3,"7"
"10150",6,1,8,29,1,3,1,2,2,3,5,5,1,"7"
"10150",6,1,11,41,1,5,3,3,2,3,5,5,1,"7"
"10150",6,4,11,44,1,5,4,3,4,3,3,3,3,"7"
"10155",25,2,1,2,3,3,2,5,1,4,4,3,1,"4"
"10155",25,3,1,3,1,3,1,3,1,5,4,5,1,"4"
"10155",25,4,1,4,1.0625,5,2,3,3,3,2.85,4,2,"4"
"10155",25,1,2,5,1,3,3,3,2,3,4,3,2,"4"
"10155",25,2,2,6,1,5,5,5,1,1,3,3,2,"4"
"10155",25,3,2,7,1.0625,5,5,3,1,2,2.85,2,2,"4"
"10155",25,1,3,9,2,4,3,5,1,2,3,3,1,"4"
"10155",25,2,3,10,1,5,3,5,1,2,3,4,1,"4"
"10155",25,3,3,11,1,2,1,3,1,4,4,4,1,"4"
"10155",25,1,4,13,2,4,4,3,2,2,2,3,2,"4"
"10155",25,2,4,14,1.0625,4,5,4,1,1,2.85,2,2,"4"
"10155",25,3,4,15,1.0625,5,5,4,2,1,2.85,2,4,"4"
"10155",25,4,4,16,2,5,1,3,1,2,3,5,2,"4"
"10155",25,1,5,17,1,5,4,5,2,2,4,3,2,"4"
"10155",25,3,5,19,1,5,2,4,1,1,3,4,1,"4"
"10155",25,4,5,20,2,4,3,4,1,3,4,3,2,"4"
"10155",25,2,6,22,3,5,4,2,2,2,3,2,3,"4"
"10155",25,3,6,23,3,3,4,3,1,3,4,4,3,"4"
"10155",25,4,6,24,1.0625,5,2,3,2,3,2.85,4,2,"4"
"10155",25,2,7,26,2,5,2,5,1,2,3,4,2,"4"
"10155",25,4,7,28,1.0625,5,2,4,1,2,2.85,4,2,"4"
"10155",25,1,8,29,1,4,3,3,1,2,3,3,2,"4"
"10155",25,4,8,32,1.0625,5,3,3,2,2,2.85,3,2,"4"
"10155",25,2,9,34,1,5,2,5,1,2,3,4,1,"4"
"10155",25,1,11,41,2,2,4,4,1,4,4,4,1,"4"
"10155",2,2,1,2,4,2,3,4,2,4,3,4,1,"7"
"10155",2,1,3,9,2,4,4,3,2,2,3,4,2,"7"
"10157",54,3,1,3,1,1,1,5,1,5,5,5,1,"4"
"10157",54,4,1,4,1,3,1,3,1,3,4,5,2,"4"
"10157",54,1,2,5,1,2,1,2,1,3,5,5,2,"4"
"10157",54,2,2,6,1,5,1,1,1,3,4,5,3,"4"
"10157",54,3,2,7,1,5,1,2,2,1,5,5,3,"4"
"10157",54,4,2,8,1,1,1,4,1,4,5,5,3,"4"
"10157",54,1,3,9,2,3,1,3,1,5,4,5,2,"4"
"10157",54,2,3,10,3,5,2,4,1,2,3,5,3,"4"
"10157",54,3,3,11,1.0625,5,1,2,1,1,2.85,3,3,"4"
"10157",54,4,3,12,1,2,1,5,1,4,4,5,1,"4"
"10157",54,1,4,13,1.0625,5,5,4,1,1,2.85,1,3,"4"
"10157",54,2,4,14,2,3,3,1,2,1,4,3,3,"4"
"10157",54,3,4,15,1,5,1,4,1,3,5,5,3,"4"
"10157",54,4,4,16,1,3,3,5,1,4,4,5,1,"4"
"10157",54,1,5,17,1,4,1,3,1,5,5,5,1,"4"
"10157",54,2,5,18,3,5,1,5,1,5,3,5,1,"4"
"10157",54,3,5,19,1,3,2,5,1,4,5,5,1,"4"
"10157",54,4,5,20,1,1,3,5,1,4,5,5,1,"4"
"10157",54,1,6,21,1,1,5,5,1,4,5,5,1,"4"
"10157",54,2,6,22,1,1,1,5,1,5,5,5,1,"4"
"10157",54,3,6,23,1,1,1,5,1,5,5,5,1,"4"
"10157",54,1,7,25,1,4,4,5,1,5,5,5,1,"4"
"10157",54,2,7,26,3,3,3,5,1,5,3,3,2,"4"
"10157",54,3,7,27,1,4,2,3,1,4,5,4,3,"4"
"10157",54,4,7,28,1,2,2,4,1,4,5,4,2,"4"
"10157",54,1,8,29,2,4,2,3,1,2,5,5,3,"4"
"10157",54,2,8,30,1,3,4,4,1,3,4,4,4,"4"
"10157",54,4,8,32,3,3,1,2,2,3,4,4,4,"4"
"10157",54,1,9,33,1,4,1,2,2,2,5,4,3,"4"
"10157",54,2,9,34,1,4,1,2,1,3,5,5,4,"4"
"10157",54,3,9,35,3,3,1,1,2,2,2,3,5,"4"
"10157",54,4,9,36,1,3,1,2,2,2,5,4,4,"4"
"10157",54,1,10,37,3,3,3,2,2,3,3,5,2,"4"
"10157",54,2,10,38,2,3,3,2,1,3,4,5,3,"4"
"10157",54,3,10,39,1,3,3,4,1,4,5,5,1,"4"
"10157",54,1,11,41,1,3,4,3,1,2,5,4,1,"4"
"10157",54,2,11,42,1,2,1,3,1,5,5,5,1,"4"
"10157",54,3,11,43,1,3,1,4,1,4,5,5,2,"4"
"10157",54,4,11,44,1,3,3,4,1,3,5,5,1,"4"
"10157",54,1,12,45,1.0625,5,4,5,1,1,2.85,4,1,"4"
"10157",54,2,12,46,1,4,1,5,1,4,5,5,2,"4"
"10157",54,3,12,47,1,3,4,5,1,5,5,5,1,"4"
"10157",54,4,12,48,1,3,4,5,1,5,5,5,1,"4"
"10157",54,1,13,49,1,3,4,4,1,3,5,5,1,"4"
"10157",54,2,13,50,1,2,3,5,1,5,5,5,1,"4"
"10157",54,3,13,51,1,1,3,4,1,5,5,5,1,"4"
"10157",54,4,13,52,1,3,2,5,1,5,3,5,1,"4"
"10157",54,1,14,53,1,2,1,5,1,5,5,5,1,"4"
"10157",54,2,14,54,1,1,3,5,1,5,5,5,1,"4"
"10157",54,3,14,55,1,4,3,5,1,5,5,4,1,"4"
"10157",54,4,14,56,1,3,2,4,1,4,5,5,3,"4"
"10157",54,1,15,57,1.0625,3,1,4,1,2,2.85,4,2,"4"
"10157",54,2,15,58,1.0625,5,3,3,1,1,2.85,5,3,"4"
"10157",54,2,331,1322,1,3,1,5,1,3,4,5,1,"4"
"10157",7,1,1,1,1,4,4,5,1,3,5,5,1,"7"
"10157",7,1,2,5,1,1,1,5,1,5,5,5,1,"7"
"10157",7,1,5,17,1,1,3,5,1,5,5,5,1,"7"
"10157",7,1,7,25,2,3,3,1,1,3,5,5,3,"7"
"10157",7,1,8,29,1,5,2,2,1,2,5,4,5,"7"
"10157",7,1,13,49,2,2,2,5,1,3,5,5,3,"7"
"10157",7,1,14,53,1.0625,4,1,5,1,2,2.85,5,1,"7"
"10161",19,2,1,2,1,5,3,2,4,1,2,3,1,"4"
"10161",19,1,2,5,1,3,2,4,2,3,2,4,1,"4"
"10161",19,2,2,6,2,2,4,3,1,3,2,4,1,"4"
"10161",19,3,2,7,1,2,4,3,1,2,3,3,4,"4"
"10161",19,4,2,8,1,5,3,5,2,2,1,1,4,"4"
"10161",19,1,3,9,2,4,3,4,2,1,2,3,4,"4"
"10161",19,2,3,10,1.0625,2,5,2,2,1,2.85,1,3,"4"
"10161",19,1,4,13,2,2,3,3,2,2,2,3,3,"4"
"10161",19,2,6,22,1.0625,5,4,3,2,1,2.85,1,4,"4"
"10161",19,4,6,24,1.0625,3,2,2,3,1,2.85,4,4,"4"
"10161",19,4,7,28,1,1,1,2,1,5,4,5,1,"4"
"10161",19,2,8,30,1,3,2,2,3,2,3,4,3,"4"
"10161",19,3,8,31,3,3,5,4,1,3,4,2,3,"4"
"10161",19,4,8,32,1.0625,5,5,4,3,1,2.85,1,3,"4"
"10161",19,2,9,34,3,5,2,2,3,3,2,3,4,"4"
"10161",19,3,9,35,1,2,4,2,1,4,4,2,2,"4"
"10161",19,4,9,36,1.0625,3,5,4,1,3,2.85,2,1,"4"
"10161",19,1,10,37,3,NA,2,2,1,NA,1,4,2,"4"
"10161",19,1,11,41,3,4,1,1,1,1,2,5,5,"4"
"10161",2,2,1,2,2,3,4,4,1,3,4,2,4,"7"
"10161",2,1,6,21,2,3,3,3,2,4,4,3,2,"7"
"10171",11,1,1,0,1,3,1,2,2,3,3,4,3,"4"
"10171",11,2,1,2,1,3,1,2,2,2,3,4,3,"4"
"10171",11,3,1,3,3,1,1,2,1,3,3,4,4,"4"
"10171",11,2,2,6,3,3,1,1,3,2,5,5,5,"4"
"10171",11,3,2,7,2,3,1,3,2,4,3,5,3,"4"
"10171",11,3,3,11,1,3,1,3,1,4,4,5,3,"4"
"10171",11,2,4,14,3,3,2,3,2,3,3,3,1,"4"
"10171",11,3,6,23,2,3,3,3,2,4,4,4,3,"4"
"10171",11,1,7,25,3,3,1,2,3,3,2,4,3,"4"
"10171",11,1,8,29,1,3,1,3,1,3,5,5,3,"4"
"10171",11,2,9,34,3,3,3,2,2,1,3,3,4,"4"
"10172",1,2,1,2,1.0625,NA,NA,NA,NA,NA,2.85,NA,NA,"4"
"10172",13,2,1,2,2,4,3,4,2,1,3,2,1,"7"
"10172",13,1,2,5,2,2,3,4,2,3,3,3,2,"7"
"10172",13,1,3,9,1,3,2,4,1,3,4,4,1,"7"
"10172",13,1,5,17,3,3,2,2,3,2,3,4,3,"7"
"10172",13,1,6,21,2,4,3,3,2,3,4,3,2,"7"
"10172",13,1,7,25,2,4,2,4,1,2,4,4,1,"7"
"10172",13,1,9,33,1,3,4,5,1,3,4,4,2,"7"
"10172",13,1,10,37,1,3,3,4,1,4,4,4,1,"7"
"10172",13,1,11,41,1.0625,4,5,4,2,1,2.85,2,2,"7"
"10172",13,1,12,45,2,5,3,3,1,2,4,3,2,"7"
"10172",13,1,13,49,2,5,2,2,2,2,3,4,3,"7"
"10172",13,1,14,53,2,4,4,4,1,3,3,3,2,"7"
"10172",13,1,15,57,3,4,3,2,2,3,3,3,3,"7"
"10175",25,1,1,1,1,1,1,5,3,4,3,4,1,"4"
"10175",25,2,1,2,1.0625,5,2,5,2,1,2.85,4,1,"4"
"10175",25,3,1,3,1.0625,3,3,3,3,3,2.85,3,3,"4"
"10175",25,4,1,4,1.0625,4,4,5,3,1,2.85,3,1,"4"
"10175",25,1,2,5,2,2,1,4,2,3,3,5,1,"4"
"10175",25,2,2,6,3,2,4,4,1,3,4,1,1,"4"
"10175",25,3,2,7,1.0625,4,5,3,4,1,2.85,2,1,"4"
"10175",25,4,2,8,2,2,2,3,4,3,2,4,1,"4"
"10175",25,1,3,9,2,4,4,2,3,3,2,2,1,"4"
"10175",25,2,3,10,1.0625,5,4,4,3,1,2.85,1,1,"4"
"10175",25,2,4,14,1,2,2,2,3,4,2,3,1,"4"
"10175",25,3,4,15,1.0625,4,4,3,4,3,2.85,1,2,"4"
"10175",25,1,5,17,2,3,3,4,2,2,2,3,1,"4"
"10175",25,1,6,21,2,2,3,1,3,2,3,3,3,"4"
"10175",25,2,6,22,3,1,2,2,2,4,4,2,2,"4"
"10175",25,3,6,23,3,2,2,2,2,4,4,4,1,"4"
"10175",25,4,6,24,3,3,3,3,3,2,3,3,2,"4"
"10175",25,2,7,26,1.0625,4,3,4,4,1,2.85,4,1,"4"
"10175",25,3,7,27,3,2,3,3,2,3,4,3,1,"4"
"10175",25,4,7,28,1.0625,5,4,2,3,1,2.85,2,1,"4"
"10175",25,1,8,29,3,4,3,3,3,1,2,2,1,"4"
"10175",25,1,9,33,2,3,1,2,3,4,2,4,3,"4"
"10175",25,2,9,34,2,2,5,2,3,4,3,3,1,"4"
"10175",25,1,10,37,1,5,2,2,4,1,1,1,3,"4"
"10175",25,2,11,42,2,2,2,2,4,1,2,4,1,"4"
"10175",2,2,1,2,2,5,3,5,3,1,5,3,1,"7"
"10175",2,1,13,49,1.0625,5,1,1,3,1,2.85,4,3,"7"
"10181",35,3,1,3,1,1,1,3,2,4,2,4,2,"4"
"10181",35,3,1,3,1,3,2,3,2,3,3,3,2,"4"
"10181",35,1,2,5,1,2,1,2,3,3,4,3,4,"4"
"10181",35,2,2,6,1,3,2,1,3,4,3,3,3,"4"
"10181",35,4,2,8,1,2,2,3,2,3,3,3,3,"4"
"10181",35,2,3,10,1,2,1,2,2,4,4,4,2,"4"
"10181",35,3,3,11,2,2,3,4,2,4,3,4,2,"4"
"10181",35,4,3,12,2,3,3,4,3,3,3,3,2,"4"
"10181",35,1,4,13,1,3,2,1,4,3,3,3,3,"4"
"10181",35,2,4,14,1,2,1,3,3,4,3,4,2,"4"
"10181",35,4,4,16,2,2,3,4,1,4,4,3,1,"4"
"10181",35,3,6,23,2,2,2,2,1,4,3,3,2,"4"
"10181",35,4,7,28,1,4,3,3,3,2,3,3,3,"4"
"10181",35,1,8,29,2,3,1,3,2,4,3,4,2,"4"
"10181",35,2,8,30,1,2,2,3,2,4,3,3,2,"4"
"10181",35,3,8,31,1.0625,5,5,5,1,1,2.85,1,1,"4"
"10181",35,1,9,33,1,3,3,2,3,3,3,3,3,"4"
"10181",35,2,9,34,1,3,2,3,3,3,3,3,3,"4"
"10181",35,3,9,35,1,3,3,3,3,3,3,3,1,"4"
"10181",35,4,9,36,1,3,2,3,2,5,4,3,3,"4"
"10181",35,2,10,38,1,4,5,4,3,2,2,3,3,"4"
"10181",35,2,11,42,1,3,2,3,1,4,3,4,3,"4"
"10181",35,3,11,43,1,3,4,3,3,3,3,3,2,"4"
"10181",35,1,12,45,1.0625,4,4,3,2,2,2.85,3,2,"4"
"10181",35,4,12,48,2,3,3,3,1,3,3,4,3,"4"
"10181",35,4,13,52,1,2,3,3,2,3,3,3,2,"4"
"10181",35,2,14,54,1,4,4,3,2,2,3,3,1,"4"
"10181",35,3,14,55,1,4,3,4,2,2,4,2,1,"4"
"10181",35,1,15,57,1,3,2,3,1,3,3,4,1,"4"
"10181",35,2,15,58,1,4,4,4,2,2,4,2,3,"4"
"10181",35,4,16,64,1,3,2,3,1,4,3,3,2,"4"
"10181",35,1,18,69,1,3,3,3,1,3,3,3,1,"4"
"10181",35,2,18,70,1,3,3,3,1,4,3,3,1,"4"
"10181",35,4,18,72,1,3,3,3,1,4,3,3,2,"4"
"10181",35,1,19,73,1,4,3,4,2,2,3,4,2,"4"
"10186",6,3,1,3,1,3,2,5,1,4,4,4,1,"4"
"10186",6,1,3,9,1,5,1,2,1,1,3,4,4,"4"
"10186",6,1,4,13,1,1,2,3,2,3,4,3,3,"4"
"10186",6,3,5,19,2,4,3,4,1,2,4,3,3,"4"
"10186",6,2,7,26,1,5,1,1,2,1,3,5,5,"4"
"10186",6,3,7,27,3,3,4,2,3,2,2,3,4,"4"
"10186",5,2,1,2,4,3,1,3,1,4,1,5,3,"7"
"10186",5,1,2,5,1,4,3,3,1,3,2,3,3,"7"
"10186",5,1,4,13,1,2,2,3,1,3,3,4,1,"7"
"10186",5,1,7,25,2,1,3,4,1,5,3,3,3,"7"
"10186",5,1,9,33,2,4,2,3,2,2,2,3,2,"7"
"10200",20,2,1,2,1,1,1,5,2,3,4,5,1,"4"
"10200",20,3,1,3,1.0625,5,2,4,1,1,2.85,4,1,"4"
"10200",20,4,1,4,1,2,2,3,1,2,4,4,1,"4"
"10200",20,2,2,6,1.0625,5,3,5,1,1,2.85,3,1,"4"
"10200",20,3,2,7,1,3,2,3,1,3,3,4,1,"4"
"10200",20,4,2,8,1.0625,5,2,5,1,2,2.85,4,1,"4"
"10200",20,2,3,10,1.0625,5,3,2,1,1,2.85,2,1,"4"
"10200",20,3,3,11,1.0625,5,3,3,2,1,2.85,4,1,"4"
"10200",20,1,4,13,1.0625,5,4,3,3,1,2.85,5,1,"4"
"10200",20,2,4,14,1,2,1,5,1,3,4,5,1,"4"
"10200",20,3,4,15,1.0625,5,1,5,2,1,2.85,5,1,"4"
"10200",20,4,4,16,1,3,4,5,1,2,3,5,1,"4"
"10200",20,1,6,21,1.0625,5,3,5,1,1,2.85,3,1,"4"
"10200",20,2,6,22,1.0625,5,2,5,1,1,2.85,4,1,"4"
"10200",20,3,6,23,1.0625,5,3,5,1,1,2.85,4,1,"4"
"10200",20,2,7,26,1.0625,5,2,3,3,1,2.85,3,1,"4"
"10200",20,3,7,27,1.0625,5,3,1,2,1,2.85,4,1,"4"
"10200",20,4,7,28,1,3,2,3,1,1,2,4,1,"4"
"10200",20,2,8,30,1.0625,5,2,5,1,1,2.85,4,1,"4"
"10200",20,4,8,32,1.0625,5,1,1,1,1,2.85,3,1,"4"
"10200",4,1,1,0,5,2,3,5,1,4,3,5,1,"7"
"10200",4,1,1,1,1,2,2,5,1,5,4,5,1,"7"
"10200",4,1,3,9,1.0625,5,2,5,1,3,2.85,5,1,"7"
"10200",4,1,147,585,1,2,1,5,1,4,4,5,1,"7"
"10204",25,2,1,2,1,1,5,5,1,5,2,1,3,"4"
"10204",25,3,1,3,1,1,5,5,1,5,3,3,1,"4"
"10204",25,4,1,4,1,5,5,5,1,1,1,1,1,"4"
"10204",25,1,2,5,1,3,1,2,1,3,1,4,2,"4"
"10204",25,2,2,6,1,3,3,5,1,1,1,3,1,"4"
"10204",25,3,2,7,1,3,2,5,2,2,3,3,1,"4"
